number,title,state,created_at,updated_at,closed_at,merged_at,user,labels,label_names,label_count,has_labels,body_length,is_draft,month
256,Add PYTHONPATH to readme,closed,2024-03-27 16:38:46+00:00,2024-04-22 13:40:41+00:00,2024-03-27 16:41:44+00:00,2024-03-27 16:41:43+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
254,remove auto-open from vite,closed,2024-03-27 16:23:33+00:00,2024-04-22 13:40:42+00:00,2024-03-27 17:15:59+00:00,2024-03-27 17:15:59+00:00,rbren,[],['[NO LABEL]'],0,False,282,False,2024-03
252,fix: move the makefile to correct path.,closed,2024-03-27 15:49:25+00:00,2024-03-27 15:53:40+00:00,2024-03-27 15:53:40+00:00,2024-03-27 15:53:40+00:00,iFurySt,[],['[NO LABEL]'],0,False,167,False,2024-03
250,Refactor socket to handle both action and observation types,closed,2024-03-27 15:13:39+00:00,2024-03-27 15:34:28+00:00,2024-03-27 15:34:28+00:00,2024-03-27 15:34:28+00:00,yimothysu,[],['[NO LABEL]'],0,False,0,False,2024-03
249,Update download_test_data.py,closed,2024-03-27 14:53:00+00:00,2024-03-29 19:52:53+00:00,2024-03-29 19:52:53+00:00,,moresearch,[],['[NO LABEL]'],0,False,115,False,2024-03
247,fix: delete the docker exec output prefix(8 bytes).,closed,2024-03-27 14:15:08+00:00,2024-03-27 15:05:07+00:00,2024-03-27 15:05:07+00:00,2024-03-27 15:05:07+00:00,iFurySt,[],['[NO LABEL]'],0,False,1289,False,2024-03
246,fix: delete the docker exec output prefix(8 bytes).,closed,2024-03-27 14:04:31+00:00,2024-03-27 14:07:25+00:00,2024-03-27 14:07:25+00:00,,iFurySt,[],['[NO LABEL]'],0,False,1289,False,2024-03
244,standardize on LLM_MODEL env var,closed,2024-03-27 13:27:43+00:00,2024-04-22 13:40:46+00:00,2024-03-27 13:41:13+00:00,2024-03-27 13:41:13+00:00,rbren,[],['[NO LABEL]'],0,False,113,False,2024-03
243,Add star history to README.md,closed,2024-03-27 13:17:51+00:00,2024-04-22 13:40:47+00:00,2024-03-27 13:28:00+00:00,2024-03-27 13:27:59+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
242,feat: update opendevin logo ,closed,2024-03-27 12:39:48+00:00,2024-04-02 14:07:19+00:00,2024-03-27 13:26:50+00:00,2024-03-27 13:26:50+00:00,huybery,[],['[NO LABEL]'],0,False,102,False,2024-03
239,Include Azure AI embedding model,closed,2024-03-27 08:57:55+00:00,2024-03-27 13:29:17+00:00,2024-03-27 13:29:17+00:00,2024-03-27 13:29:17+00:00,RohitX0X,[],['[NO LABEL]'],0,False,0,False,2024-03
237,feat: add workflow to ghcr,closed,2024-03-27 05:45:22+00:00,2024-03-27 15:33:13+00:00,2024-03-27 15:10:35+00:00,2024-03-27 15:10:35+00:00,iFurySt,[],['[NO LABEL]'],0,False,69,False,2024-03
236,"fix(frontend): During startup, enable text field, but disable submit …",closed,2024-03-27 05:08:58+00:00,2024-03-28 10:38:22+00:00,2024-03-27 21:19:08+00:00,,Yashwanth-Chandrakumar,[],['[NO LABEL]'],0,False,168,False,2024-03
234,doc: README displays incorrect env var name,closed,2024-03-27 04:15:32+00:00,2024-03-27 13:28:48+00:00,2024-03-27 13:28:48+00:00,,goudbor,[],['[NO LABEL]'],0,False,593,False,2024-03
232,Make lint happy,closed,2024-03-27 00:25:45+00:00,2024-04-15 20:15:42+00:00,2024-03-27 03:03:23+00:00,2024-03-27 03:03:23+00:00,enyst,[],['[NO LABEL]'],0,False,0,False,2024-03
231,"remove openai key assertion, enable alternate embedding models",closed,2024-03-27 00:08:57+00:00,2024-04-22 13:40:40+00:00,2024-03-27 18:58:47+00:00,2024-03-27 18:58:47+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
230,feat: scroll to bottom of message when message added,closed,2024-03-26 22:56:26+00:00,2024-03-27 22:39:30+00:00,2024-03-27 18:42:02+00:00,2024-03-27 18:42:02+00:00,goudbor,[],['[NO LABEL]'],0,False,0,False,2024-03
229,fix: Add eslint to package.json,closed,2024-03-26 22:53:12+00:00,2024-03-27 15:08:39+00:00,2024-03-27 15:08:39+00:00,2024-03-27 15:08:39+00:00,goudbor,[],['[NO LABEL]'],0,False,832,False,2024-03
227,make BackgroundCommand.kill actually kill the process,closed,2024-03-26 21:20:34+00:00,2024-03-26 21:25:43+00:00,2024-03-26 21:25:42+00:00,,geohotstan,[],['[NO LABEL]'],0,False,336,True,2024-03
225,fix file write observations,closed,2024-03-26 21:08:07+00:00,2024-04-22 13:40:48+00:00,2024-03-27 05:07:14+00:00,2024-03-27 05:07:14+00:00,rbren,[],['[NO LABEL]'],0,False,89,False,2024-03
223,Fix summaries,closed,2024-03-26 20:54:13+00:00,2024-04-22 13:40:50+00:00,2024-03-26 20:55:00+00:00,2024-03-26 20:55:00+00:00,rbren,[],['[NO LABEL]'],0,False,79,False,2024-03
220,Added error handling for I/O operations,closed,2024-03-26 19:56:36+00:00,2024-03-29 20:47:46+00:00,2024-03-29 20:47:46+00:00,,AbhisekOmkar,[],['[NO LABEL]'],0,False,732,False,2024-03
218,fix(frontend): #182,closed,2024-03-26 19:16:50+00:00,2024-03-27 21:18:36+00:00,2024-03-27 21:18:36+00:00,,maruf-rahman007,[],['[NO LABEL]'],0,False,507,False,2024-03
217,Fixed terminal padding in addition to UI enhancement,closed,2024-03-26 18:51:57+00:00,2024-03-27 18:42:19+00:00,2024-03-27 18:42:19+00:00,2024-03-27 18:42:19+00:00,Ghat0tkach,[],['[NO LABEL]'],0,False,172,False,2024-03
214,feat(backend): add mock backend server for frontend,closed,2024-03-26 17:53:46+00:00,2024-04-02 08:55:42+00:00,2024-03-26 20:15:20+00:00,2024-03-26 20:15:20+00:00,yufansong,[],['[NO LABEL]'],0,False,256,False,2024-03
212,add error handling for action running,closed,2024-03-26 17:00:29+00:00,2024-04-22 13:40:50+00:00,2024-03-26 20:42:27+00:00,2024-03-26 20:42:27+00:00,rbren,[],['[NO LABEL]'],0,False,65,False,2024-03
211,"During startup, enable text field, but disable submit",closed,2024-03-26 16:56:48+00:00,2024-03-27 14:59:50+00:00,2024-03-27 14:59:50+00:00,,0xSaurabhx,[],['[NO LABEL]'],0,False,292,False,2024-03
206,Add node version requirement to README,closed,2024-03-26 16:02:56+00:00,2024-04-22 13:40:50+00:00,2024-03-26 16:05:48+00:00,2024-03-26 16:05:48+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
205,add debug dir for prompts,closed,2024-03-26 15:57:56+00:00,2024-04-22 13:40:44+00:00,2024-03-27 16:40:09+00:00,2024-03-27 16:40:09+00:00,rbren,[],['[NO LABEL]'],0,False,144,False,2024-03
201,Update agent.py,closed,2024-03-26 15:09:36+00:00,2024-03-26 15:36:19+00:00,2024-03-26 15:24:44+00:00,,h9-tect,[],['[NO LABEL]'],0,False,0,False,2024-03
200,Enhance agent class,closed,2024-03-26 14:47:24+00:00,2024-03-26 14:59:22+00:00,2024-03-26 14:59:22+00:00,,h9-tect,[],['[NO LABEL]'],0,False,56,False,2024-03
199,Fix env vars in README,closed,2024-03-26 14:42:05+00:00,2024-03-26 14:43:19+00:00,2024-03-26 14:43:12+00:00,2024-03-26 14:43:12+00:00,rbren,[],['[NO LABEL]'],0,False,90,False,2024-03
197,fix(frontend): Removed attach button,closed,2024-03-26 14:22:45+00:00,2024-03-26 14:29:38+00:00,2024-03-26 14:29:38+00:00,2024-03-26 14:29:38+00:00,Rocche,[],['[NO LABEL]'],0,False,43,False,2024-03
196,add error observations,closed,2024-03-26 14:15:46+00:00,2024-03-26 15:44:00+00:00,2024-03-26 15:43:59+00:00,2024-03-26 15:43:59+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
195,feat: add message related schema to FE and BE.,closed,2024-03-26 14:03:04+00:00,2024-03-26 16:06:31+00:00,2024-03-26 16:06:31+00:00,2024-03-26 16:06:30+00:00,iFurySt,[],['[NO LABEL]'],0,False,0,False,2024-03
193,style: add the pre-commit config,closed,2024-03-26 13:51:12+00:00,2024-03-26 15:23:27+00:00,2024-03-26 15:23:27+00:00,,anasdorbani,[],['[NO LABEL]'],0,False,1401,False,2024-03
191,fix summaries,closed,2024-03-26 13:17:25+00:00,2024-04-22 13:41:05+00:00,2024-03-26 15:44:54+00:00,2024-03-26 15:44:54+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
189,API schema draft,closed,2024-03-26 13:04:03+00:00,2024-04-22 13:40:45+00:00,2024-03-28 02:03:55+00:00,2024-03-28 02:03:55+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
185,Fix messages in chat window,closed,2024-03-26 12:34:24+00:00,2024-04-22 13:41:05+00:00,2024-03-26 15:47:53+00:00,2024-03-26 15:47:53+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
184,fix bad observation check,closed,2024-03-26 12:15:50+00:00,2024-04-22 13:41:04+00:00,2024-03-26 12:35:06+00:00,2024-03-26 12:35:06+00:00,rbren,[],['[NO LABEL]'],0,False,36,False,2024-03
181,add model picking docs,closed,2024-03-26 11:56:32+00:00,2024-04-22 13:41:03+00:00,2024-03-26 11:57:47+00:00,2024-03-26 11:57:47+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
180,use utf8 encoding for file operations,closed,2024-03-26 11:56:24+00:00,2024-04-22 13:41:03+00:00,2024-03-26 12:44:17+00:00,2024-03-26 12:44:17+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
176,Print with color in controller,closed,2024-03-26 07:11:55+00:00,2024-04-02 05:13:20+00:00,2024-04-02 05:13:19+00:00,2024-04-02 05:13:19+00:00,xingyaoww,[],['[NO LABEL]'],0,False,256,False,2024-03
174,Fix DTO fields error,closed,2024-03-26 06:22:11+00:00,2024-03-27 01:58:12+00:00,2024-03-27 01:58:12+00:00,,iFurySt,[],['[NO LABEL]'],0,False,157,False,2024-03
173,Update AgentHub README for the New Agent Abstraction,closed,2024-03-26 05:32:31+00:00,2024-04-28 19:45:32+00:00,2024-03-26 11:29:46+00:00,2024-03-26 11:29:46+00:00,xingyaoww,[],['[NO LABEL]'],0,False,58,False,2024-03
171,Feat: Add workflow for building and pushing multi-arch images to ghcr.io.,closed,2024-03-26 02:58:34+00:00,2024-03-27 05:43:24+00:00,2024-03-27 05:43:24+00:00,,iFurySt,[],['[NO LABEL]'],0,False,270,False,2024-03
170,Fix sandbox user ID on windows,closed,2024-03-26 01:25:20+00:00,2024-04-22 13:40:59+00:00,2024-03-26 02:56:49+00:00,2024-03-26 02:56:49+00:00,rbren,[],['[NO LABEL]'],0,False,99,False,2024-03
168,doc: add version info,closed,2024-03-26 00:18:16+00:00,2024-04-02 08:55:43+00:00,2024-03-26 01:17:34+00:00,2024-03-26 01:17:34+00:00,yufansong,[],['[NO LABEL]'],0,False,320,False,2024-03
167,style: Extract logic from init from langchains_agent,closed,2024-03-25 23:17:59+00:00,2024-03-28 12:51:22+00:00,2024-03-28 12:51:22+00:00,2024-03-28 12:51:21+00:00,anasdorbani,[],['[NO LABEL]'],0,False,16,False,2024-03
165,Some cleanups of python code,closed,2024-03-25 22:41:00+00:00,2024-03-30 12:05:07+00:00,2024-03-30 12:04:53+00:00,,marksmayo,[],['[NO LABEL]'],0,False,53,False,2024-03
164,fix tag on sandbox,closed,2024-03-25 22:23:55+00:00,2024-04-22 13:40:58+00:00,2024-03-25 22:24:30+00:00,2024-03-25 22:24:30+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
161,updated pre-commit so it works,closed,2024-03-25 22:09:45+00:00,2024-03-25 22:28:33+00:00,2024-03-25 22:28:33+00:00,2024-03-25 22:28:33+00:00,geohotstan,[],['[NO LABEL]'],0,False,49,False,2024-03
160,Add requirements to readme,closed,2024-03-25 21:45:22+00:00,2024-04-22 13:40:57+00:00,2024-03-25 22:15:25+00:00,2024-03-25 22:15:25+00:00,rbren,[],['[NO LABEL]'],0,False,64,False,2024-03
159, add serialization and deserialization of Actions and Observations,closed,2024-03-25 21:42:43+00:00,2024-04-01 17:33:49+00:00,2024-03-29 14:50:37+00:00,,geohotstan,[],['[NO LABEL]'],0,False,10,True,2024-03
158,Minor fixes for new Agent framework,closed,2024-03-25 21:41:39+00:00,2024-04-22 13:41:00+00:00,2024-03-26 04:55:33+00:00,2024-03-26 04:55:33+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
157,improve monologue,closed,2024-03-25 21:09:33+00:00,2024-03-25 23:15:41+00:00,2024-03-25 23:15:41+00:00,2024-03-25 23:15:41+00:00,h9-tect,[],['[NO LABEL]'],0,False,0,False,2024-03
156,update messages,closed,2024-03-25 21:09:10+00:00,2024-03-27 19:15:16+00:00,2024-03-25 23:15:24+00:00,2024-03-25 23:15:24+00:00,h9-tect,[],['[NO LABEL]'],0,False,26,False,2024-03
147,"Enhance Monologue Class with Error Handling, Validation, and Metadata",closed,2024-03-25 18:59:18+00:00,2024-03-25 20:14:44+00:00,2024-03-25 20:14:44+00:00,,h9-tect,[],['[NO LABEL]'],0,False,479,False,2024-03
146,Add rewrite logic to help with docker-in-docker scenarios,closed,2024-03-25 18:16:44+00:00,2024-04-22 13:41:01+00:00,2024-03-26 11:38:57+00:00,2024-03-26 11:38:57+00:00,rbren,[],['[NO LABEL]'],0,False,306,False,2024-03
144,Fix npm run command instruction on README.md,closed,2024-03-25 17:25:20+00:00,2024-03-25 23:16:21+00:00,2024-03-25 23:16:21+00:00,,berteodosio,[],['[NO LABEL]'],0,False,0,False,2024-03
140,docs: update CONTRIBUTING.md,closed,2024-03-25 15:22:04+00:00,2024-03-25 15:24:57+00:00,2024-03-25 15:24:57+00:00,2024-03-25 15:24:57+00:00,eltociear,[],['[NO LABEL]'],0,False,19,False,2024-03
137,Server: load environment variables from .env and document environment variables,closed,2024-03-25 15:03:48+00:00,2024-03-26 04:14:48+00:00,2024-03-26 04:14:48+00:00,2024-03-26 04:14:48+00:00,yimothysu,[],['[NO LABEL]'],0,False,279,False,2024-03
135,fix(frontend): Remove extra vertical spacing from layout,closed,2024-03-25 09:41:11+00:00,2024-03-25 13:14:23+00:00,2024-03-25 12:25:00+00:00,2024-03-25 12:25:00+00:00,dincengincan,[],['[NO LABEL]'],0,False,195,False,2024-03
134,Speed up demo video,closed,2024-03-25 07:38:31+00:00,2024-04-28 08:08:27+00:00,2024-03-25 12:07:41+00:00,2024-03-25 12:07:41+00:00,xingyaoww,[],['[NO LABEL]'],0,False,0,False,2024-03
132,Update README.md,closed,2024-03-25 04:15:53+00:00,2024-07-06 03:12:10+00:00,2024-03-25 04:32:42+00:00,2024-03-25 04:32:42+00:00,yimothysu,[],['[NO LABEL]'],0,False,27,False,2024-03
129,Add instructions to README.md,closed,2024-03-25 02:27:35+00:00,2024-04-22 13:40:53+00:00,2024-03-25 03:35:12+00:00,2024-03-25 03:35:12+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
128,Wire up frontend,closed,2024-03-25 00:54:20+00:00,2024-03-25 02:47:51+00:00,2024-03-25 02:07:39+00:00,2024-03-25 02:07:38+00:00,yimothysu,[],['[NO LABEL]'],0,False,225,False,2024-03
127,Add agenthub import to listen.py,closed,2024-03-24 23:06:17+00:00,2024-04-22 13:40:53+00:00,2024-03-24 23:20:42+00:00,2024-03-24 23:20:42+00:00,rbren,[],['[NO LABEL]'],0,False,37,False,2024-03
126,Fix read and write operations when LLM asks for absolute path,closed,2024-03-24 23:00:41+00:00,2024-03-25 12:53:26+00:00,2024-03-25 12:53:26+00:00,2024-03-25 12:53:26+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
125,fix truncation logic for langchains agent,closed,2024-03-24 22:45:03+00:00,2024-03-24 22:46:09+00:00,2024-03-24 22:46:01+00:00,2024-03-24 22:46:01+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
123,Fix agenthub import,closed,2024-03-24 22:25:36+00:00,2024-03-24 22:29:09+00:00,2024-03-24 22:29:09+00:00,2024-03-24 22:29:09+00:00,rbren,[],['[NO LABEL]'],0,False,37,False,2024-03
122,Fix Readme file typo,closed,2024-03-24 20:22:35+00:00,2024-03-24 21:15:37+00:00,2024-03-24 21:15:29+00:00,2024-03-24 21:15:29+00:00,sikgyu,[],['[NO LABEL]'],0,False,74,False,2024-03
121,feat: Add cross-platform build docker images and use quay.io/opendevin as image registry and org.,closed,2024-03-24 16:45:04+00:00,2024-03-26 02:53:58+00:00,2024-03-26 02:53:57+00:00,,iFurySt,[],['[NO LABEL]'],0,False,296,False,2024-03
119,refactor: Update the server codes and  optimize the websocket interaction.,closed,2024-03-24 08:37:45+00:00,2024-03-24 14:37:38+00:00,2024-03-24 14:37:37+00:00,,iFurySt,[],['[NO LABEL]'],0,False,700,False,2024-03
118,Added error handling for file I/O operations,closed,2024-03-24 07:50:32+00:00,2024-03-26 19:56:44+00:00,2024-03-26 19:56:44+00:00,,AbhisekOmkar,[],['[NO LABEL]'],0,False,732,False,2024-03
114,Create generic LLM client using LiteLLM,closed,2024-03-23 19:55:46+00:00,2024-03-26 04:10:23+00:00,2024-03-26 04:10:23+00:00,2024-03-26 04:10:23+00:00,rbren,[],['[NO LABEL]'],0,False,240,False,2024-03
113,New branch name,closed,2024-03-23 19:41:30+00:00,2024-03-23 19:41:35+00:00,2024-03-23 19:41:35+00:00,,AbhisekOmkar,[],['[NO LABEL]'],0,False,6,False,2024-03
112,Language Model Manager (LLM) for Text Generation,closed,2024-03-23 19:36:41+00:00,2024-03-26 11:15:17+00:00,2024-03-26 11:15:17+00:00,,AbhisekOmkar,[],['[NO LABEL]'],0,False,744,False,2024-03
109,Update all regression tests,closed,2024-03-23 16:02:24+00:00,2024-03-26 11:13:51+00:00,2024-03-26 11:13:50+00:00,,rbren,[],['[NO LABEL]'],0,False,182,False,2024-03
107,doc(sandbox): add more instructions for starting on sandbox work,closed,2024-03-23 08:44:33+00:00,2024-03-23 23:56:01+00:00,2024-03-23 21:44:48+00:00,2024-03-23 21:44:48+00:00,yufansong,[],['[NO LABEL]'],0,False,119,False,2024-03
106,fix(evaluation): solve graceful shutdown of docker containers,closed,2024-03-23 08:13:57+00:00,2024-03-23 23:56:13+00:00,2024-03-23 21:37:20+00:00,2024-03-23 21:37:20+00:00,yufansong,[],['[NO LABEL]'],0,False,603,False,2024-03
105,"New Agent, Action, Observation Abstraction and with updated Controller",closed,2024-03-23 05:46:46+00:00,2024-03-25 17:56:58+00:00,2024-03-25 17:56:58+00:00,2024-03-25 17:56:58+00:00,xingyaoww,[],['[NO LABEL]'],0,False,0,False,2024-03
104,fix typo in README,closed,2024-03-23 04:10:31+00:00,2024-03-23 04:10:49+00:00,2024-03-23 04:10:49+00:00,2024-03-23 04:10:49+00:00,xingyaoww,[],['[NO LABEL]'],0,False,0,False,2024-03
103,Add basic test to make sure python runs,closed,2024-03-22 20:18:29+00:00,2024-03-26 11:13:33+00:00,2024-03-26 11:13:33+00:00,,rbren,[],['[NO LABEL]'],0,False,70,False,2024-03
101,doc: add contribution docs,closed,2024-03-22 18:50:09+00:00,2024-03-23 23:56:29+00:00,2024-03-23 01:08:19+00:00,2024-03-23 01:08:19+00:00,yufansong,[],['[NO LABEL]'],0,False,9,False,2024-03
100,update MVP roadmap,closed,2024-03-22 18:35:25+00:00,2024-03-23 03:51:21+00:00,2024-03-23 01:10:53+00:00,2024-03-23 01:10:52+00:00,JustinLin610,[],['[NO LABEL]'],0,False,92,False,2024-03
99,Added error handling for file I/O operations,closed,2024-03-22 16:01:52+00:00,2024-03-24 07:52:52+00:00,2024-03-24 07:52:52+00:00,,AbhisekOmkar,[],['[NO LABEL]'],0,False,736,False,2024-03
98,Evaluation: Fix bug on python path on run.sh,closed,2024-03-22 15:40:51+00:00,2024-03-22 16:01:49+00:00,2024-03-22 16:01:49+00:00,2024-03-22 16:01:49+00:00,zch-cc,[],['[NO LABEL]'],0,False,65,False,2024-03
97,Server working with agent library,closed,2024-03-22 15:40:35+00:00,2024-03-24 14:24:44+00:00,2024-03-24 14:24:44+00:00,2024-03-24 14:24:44+00:00,rbren,[],['[NO LABEL]'],0,False,1460,False,2024-03
94,Use main.py arguments to specify `model_name` instead of env var for Langchains Agent,closed,2024-03-22 14:04:38+00:00,2024-03-22 14:06:42+00:00,2024-03-22 14:06:42+00:00,2024-03-22 14:06:42+00:00,xingyaoww,[],['[NO LABEL]'],0,False,0,False,2024-03
93,"Use Docker SDK for sandbox, integrate into CommandManager",closed,2024-03-22 13:06:26+00:00,2024-03-22 13:54:00+00:00,2024-03-22 13:54:00+00:00,2024-03-22 13:54:00+00:00,rbren,[],['[NO LABEL]'],0,False,564,False,2024-03
92,Add a roadmap for eval,closed,2024-03-22 12:01:58+00:00,2024-03-24 16:27:56+00:00,2024-03-22 12:27:30+00:00,2024-03-22 12:27:30+00:00,libowen2121,[],['[NO LABEL]'],0,False,39,False,2024-03
91,Open Source Models Inference,closed,2024-03-22 10:51:04+00:00,2024-03-26 11:12:55+00:00,2024-03-26 11:12:55+00:00,,guneetsk99,[],['[NO LABEL]'],0,False,0,False,2024-03
89,Change SWE-Bench to OpenDevin fork,closed,2024-03-22 10:28:14+00:00,2024-03-22 10:30:13+00:00,2024-03-22 10:30:13+00:00,2024-03-22 10:30:13+00:00,xingyaoww,[],['[NO LABEL]'],0,False,34,False,2024-03
88,Contribution Guidelines,closed,2024-03-22 09:34:39+00:00,2024-04-02 01:05:54+00:00,2024-04-02 01:05:52+00:00,,guneetsk99,[],['[NO LABEL]'],0,False,176,False,2024-03
86,Move regression tests to evaluation/,closed,2024-03-22 04:36:56+00:00,2024-03-22 15:26:37+00:00,2024-03-22 15:26:37+00:00,2024-03-22 15:26:37+00:00,zch-cc,[],['[NO LABEL]'],0,False,324,False,2024-03
85,Handle WebSockets Across App & Refactor Frontend State,closed,2024-03-21 22:55:29+00:00,2024-03-23 21:40:43+00:00,2024-03-23 21:40:43+00:00,2024-03-23 21:40:43+00:00,yimothysu,[],['[NO LABEL]'],0,False,781,False,2024-03
84,add nodejs tests workflow,closed,2024-03-21 21:02:58+00:00,2024-03-23 16:57:55+00:00,2024-03-23 16:57:43+00:00,,rbren,[],['[NO LABEL]'],0,False,124,False,2024-03
83,minor fixes for langchain agent,closed,2024-03-21 21:00:23+00:00,2024-03-23 21:34:35+00:00,2024-03-23 21:34:35+00:00,2024-03-23 21:34:35+00:00,rbren,[],['[NO LABEL]'],0,False,27,False,2024-03
82,Add iframe implementation to Browser component,closed,2024-03-21 18:44:37+00:00,2024-03-22 13:37:26+00:00,2024-03-22 13:37:26+00:00,,AbhisekOmkar,[],['[NO LABEL]'],0,False,289,False,2024-03
81,adding a script to fetch and convert devin's output for evaluation,closed,2024-03-21 14:13:45+00:00,2024-03-21 17:33:01+00:00,2024-03-21 17:33:01+00:00,2024-03-21 17:33:01+00:00,Jiaxin-Pei,[],['[NO LABEL]'],0,False,0,False,2024-03
78,Requested change added for linting and Typechecking,closed,2024-03-21 12:16:58+00:00,2024-03-23 23:45:41+00:00,2024-03-23 23:45:41+00:00,,sumanxg,[],['[NO LABEL]'],0,False,137,False,2024-03
74,Refactor agent interface a bit,closed,2024-03-20 23:41:48+00:00,2024-03-21 15:35:28+00:00,2024-03-21 15:35:28+00:00,2024-03-21 15:35:28+00:00,rbren,[],['[NO LABEL]'],0,False,827,False,2024-03
72,Table of Contents added to the readme file,closed,2024-03-20 18:20:52+00:00,2024-03-21 18:23:07+00:00,2024-03-21 18:23:06+00:00,,AbhisekOmkar,[],['[NO LABEL]'],0,False,0,False,2024-03
71,Fix: Keypresses in Terminal throws exception,closed,2024-03-20 18:18:01+00:00,2024-03-28 09:28:17+00:00,2024-03-21 10:36:49+00:00,2024-03-21 10:36:48+00:00,yimothysu,[],['[NO LABEL]'],0,False,188,False,2024-03
